salsah-id,salsah-url,dsp-url,dsp-iiif-image-api-info,dsp-iiif-image-api-full,signature,former-number,filename,bemerkungen
450362,https://data.dasch.swiss/resources/450362,https://ark.dasch.swiss/ark:/72163/1/0812/6XDD92e9Q0KsPD_4cD_m1AY,https://iiif.dasch.swiss/0812/4InjIK2DQo9-0WTgebBcgja.jpx/info.json,https://iiif.dasch.swiss/0812/4InjIK2DQo9-0WTgebBcgja.jpx/full/max/0/default.jpg,SGV_12N_28127,MG 27,sgv.dir/images/SGV_12N_28127.TIF,Bild fehlt auf der Festplatte.
450363,https://data.dasch.swiss/resources/450363,https://ark.dasch.swiss/ark:/72163/1/0812/HmKr5LUzQNKTWbDZZ1vO9gy,https://iiif.dasch.swiss/0812/5t8N2iY72uI-b2H26xkKp3n.jpx/info.json,https://iiif.dasch.swiss/0812/5t8N2iY72uI-b2H26xkKp3n.jpx/full/max/0/default.jpg,SGV_12N_28128,MG 28,sgv.dir/images/SGV_12N_28128.TIF,Bild fehlt auf der Festplatte.
450371,https://data.dasch.swiss/resources/450371,https://ark.dasch.swiss/ark:/72163/1/0812/ImNGUXgHRm2IJhwVFLaxqQS,https://iiif.dasch.swiss/0812/2xu7dRwAWUR-k8O2c9Di2bL.jpx/info.json,https://iiif.dasch.swiss/0812/2xu7dRwAWUR-k8O2c9Di2bL.jpx/full/max/0/default.jpg,SGV_12N_28136,MG 36,sgv.dir/images/SGV_12N_28136.TIF,Bild fehlt auf der Festplatte.
450372,https://data.dasch.swiss/resources/450372,https://ark.dasch.swiss/ark:/72163/1/0812/LqSaxVN7R5=mwkXqkMjWCwo,https://iiif.dasch.swiss/0812/1njROM69wIc-Zl4VnV02h9W.jpx/info.json,https://iiif.dasch.swiss/0812/1njROM69wIc-Zl4VnV02h9W.jpx/full/max/0/default.jpg,SGV_12N_28137,MG 37,sgv.dir/images/SGV_12N_28137.TIF,Bild fehlt auf der Festplatte.
450373,https://data.dasch.swiss/resources/450373,https://ark.dasch.swiss/ark:/72163/1/0812/pLD1133vSTmLQFveeE2rIgZ,https://iiif.dasch.swiss/0812/4mUdRAjco4F-GvD6tTBsahl.jpx/info.json,https://iiif.dasch.swiss/0812/4mUdRAjco4F-GvD6tTBsahl.jpx/full/max/0/default.jpg,SGV_12N_28138,MG 38,sgv.dir/images/SGV_12N_28138.TIF,Bild fehlt auf der Festplatte.
450374,https://data.dasch.swiss/resources/450374,https://ark.dasch.swiss/ark:/72163/1/0812/Tp2Ev4DHRsiQ2WrqGR67mgF,https://iiif.dasch.swiss/0812/4kO3daY6P7V-qsy8huv7Lds.jpx/info.json,https://iiif.dasch.swiss/0812/4kO3daY6P7V-qsy8huv7Lds.jpx/full/max/0/default.jpg,SGV_12N_28139,MG 39,sgv.dir/images/SGV_12N_28139.TIF,Bild fehlt auf der Festplatte.
450380,https://data.dasch.swiss/resources/450380,https://ark.dasch.swiss/ark:/72163/1/0812/DgZPEhU2R6Or3GJPomE92Qj,https://iiif.dasch.swiss/0812/0zIA4AzUxBy-YJvcUauKBMz.jpx/info.json,https://iiif.dasch.swiss/0812/0zIA4AzUxBy-YJvcUauKBMz.jpx/full/max/0/default.jpg,SGV_12N_28145,MG 45,sgv.dir/images/SGV_12N_28145.TIF,Bild fehlt auf der Festplatte.
450381,https://data.dasch.swiss/resources/450381,https://ark.dasch.swiss/ark:/72163/1/0812/vOvy6fjCSVKC4CqjW32KVQM,https://iiif.dasch.swiss/0812/6dqsbHl94sL-aEtzunSPD5q.jpx/info.json,https://iiif.dasch.swiss/0812/6dqsbHl94sL-aEtzunSPD5q.jpx/full/max/0/default.jpg,SGV_12N_28146,MG 46,sgv.dir/images/SGV_12N_28146.TIF,Bild fehlt auf der Festplatte.
450382,https://data.dasch.swiss/resources/450382,https://ark.dasch.swiss/ark:/72163/1/0812/gd0TRhYUTyGwUnNGXv7llAi,https://iiif.dasch.swiss/0812/3m5wUgHw1Zl-JDHbgqzelHA.jpx/info.json,https://iiif.dasch.swiss/0812/3m5wUgHw1Zl-JDHbgqzelHA.jpx/full/max/0/default.jpg,SGV_12N_28147,MG 47,sgv.dir/images/SGV_12N_28147.TIF,Bild fehlt auf der Festplatte.
450383,https://data.dasch.swiss/resources/450383,https://ark.dasch.swiss/ark:/72163/1/0812/Lk07iHXUQTeu1HoZZq93Rgw,https://iiif.dasch.swiss/0812/79lLXbEODIB-67mgkKzCbiZ.jpx/info.json,https://iiif.dasch.swiss/0812/79lLXbEODIB-67mgkKzCbiZ.jpx/full/max/0/default.jpg,SGV_12N_28148,MG 48,sgv.dir/images/SGV_12N_28148.TIF,Bild fehlt auf der Festplatte.
450384,https://data.dasch.swiss/resources/450384,https://ark.dasch.swiss/ark:/72163/1/0812/WHZiSgpWS36eqd7G6=a5fw=,https://iiif.dasch.swiss/0812/1ilwA6NIfpj-eTVgzlCDVJM.jpx/info.json,https://iiif.dasch.swiss/0812/1ilwA6NIfpj-eTVgzlCDVJM.jpx/full/max/0/default.jpg,SGV_12N_28149,MG 49,sgv.dir/images/SGV_12N_28149.TIF,Bild fehlt auf der Festplatte.
450386,https://data.dasch.swiss/resources/450386,https://ark.dasch.swiss/ark:/72163/1/0812/bOoN3I=ZSX=rerC2g098wwj,https://iiif.dasch.swiss/0812/1COagp6cFVs-9u6DWAcGokT.jpx/info.json,https://iiif.dasch.swiss/0812/1COagp6cFVs-9u6DWAcGokT.jpx/full/max/0/default.jpg,SGV_12N_28151,MG 51,sgv.dir/images/SGV_12N_28151.TIF,Bild fehlt auf der Festplatte.
450388,https://data.dasch.swiss/resources/450388,https://ark.dasch.swiss/ark:/72163/1/0812/5Tle8AhBTn6lXJRsOXkOLQT,https://iiif.dasch.swiss/0812/0xDKSEymvQw-4D795ovWoyk.jpx/info.json,https://iiif.dasch.swiss/0812/0xDKSEymvQw-4D795ovWoyk.jpx/full/max/0/default.jpg,SGV_12N_28153,MG 53,sgv.dir/images/SGV_12N_28153.TIF,Bild fehlt auf der Festplatte.
450389,https://data.dasch.swiss/resources/450389,https://ark.dasch.swiss/ark:/72163/1/0812/UTArwi4sTtWQWAruLjhtOQy,https://iiif.dasch.swiss/0812/2ZaLeetOiVL-QiD4mH5wllV.jpx/info.json,https://iiif.dasch.swiss/0812/2ZaLeetOiVL-QiD4mH5wllV.jpx/full/max/0/default.jpg,SGV_12N_28154,MG 54,sgv.dir/images/SGV_12N_28154.TIF,Bild fehlt auf der Festplatte.
450392,https://data.dasch.swiss/resources/450392,https://ark.dasch.swiss/ark:/72163/1/0812/SWIinsA3RWOAJy0MhF6eAQO,https://iiif.dasch.swiss/0812/14s1aDU9FEU-JWAh1A0HITb.jpx/info.json,https://iiif.dasch.swiss/0812/14s1aDU9FEU-JWAh1A0HITb.jpx/full/max/0/default.jpg,SGV_12N_28157,MG 57,sgv.dir/images/SGV_12N_28157.TIF,Bild fehlt auf der Festplatte.
450393,https://data.dasch.swiss/resources/450393,https://ark.dasch.swiss/ark:/72163/1/0812/wrH7O8IlS_Ob2mJZ999i_gF,https://iiif.dasch.swiss/0812/1pyOnSORvwg-jyxVACxsUNd.jpx/info.json,https://iiif.dasch.swiss/0812/1pyOnSORvwg-jyxVACxsUNd.jpx/full/max/0/default.jpg,SGV_12N_28158,MG 58,sgv.dir/images/SGV_12N_28158.TIF,Bild fehlt auf der Festplatte.
450394,https://data.dasch.swiss/resources/450394,https://ark.dasch.swiss/ark:/72163/1/0812/a9VIzX3DTWGqeGmnz3Xj1Q9,https://iiif.dasch.swiss/0812/5DgxYIGACcs-rfSjseXNou8.jpx/info.json,https://iiif.dasch.swiss/0812/5DgxYIGACcs-rfSjseXNou8.jpx/full/max/0/default.jpg,SGV_12N_28159,MG 59,sgv.dir/images/SGV_12N_28159.TIF,Bild fehlt auf der Festplatte.
450395,https://data.dasch.swiss/resources/450395,https://ark.dasch.swiss/ark:/72163/1/0812/F_DWIsJCQNWH672o=94QwwR,https://iiif.dasch.swiss/0812/5xeYBktsv2d-j1U3r7diwH1.jpx/info.json,https://iiif.dasch.swiss/0812/5xeYBktsv2d-j1U3r7diwH1.jpx/full/max/0/default.jpg,SGV_12N_28160,MG 60,sgv.dir/images/SGV_12N_28160.TIF,Bild fehlt auf der Festplatte.
450396,https://data.dasch.swiss/resources/450396,https://ark.dasch.swiss/ark:/72163/1/0812/jG3iK8VcS7qI0mQ5s0_MggA,https://iiif.dasch.swiss/0812/6cA8vjQ8a0r-U5Y26fdMzM2.jpx/info.json,https://iiif.dasch.swiss/0812/6cA8vjQ8a0r-U5Y26fdMzM2.jpx/full/max/0/default.jpg,SGV_12N_28161,MG 61,sgv.dir/images/SGV_12N_28161.TIF,Bild fehlt auf der Festplatte.
450397,https://data.dasch.swiss/resources/450397,https://ark.dasch.swiss/ark:/72163/1/0812/T2PNTX2NTIefV44fTxSTJgB,https://iiif.dasch.swiss/0812/1l8gPh8ehmX-tbX9HoXYOnM.jpx/info.json,https://iiif.dasch.swiss/0812/1l8gPh8ehmX-tbX9HoXYOnM.jpx/full/max/0/default.jpg,SGV_12N_28162,MG 62,sgv.dir/images/SGV_12N_28162.TIF,Bild fehlt auf der Festplatte.
450398,https://data.dasch.swiss/resources/450398,https://ark.dasch.swiss/ark:/72163/1/0812/VidnjGbaSLCsty5xnwxEmAu,https://iiif.dasch.swiss/0812/22t9luU81M7-gPTaUlIXd1A.jpx/info.json,https://iiif.dasch.swiss/0812/22t9luU81M7-gPTaUlIXd1A.jpx/full/max/0/default.jpg,SGV_12N_28163,MG 63,sgv.dir/images/SGV_12N_28163.TIF,Bild fehlt auf der Festplatte.
450399,https://data.dasch.swiss/resources/450399,https://ark.dasch.swiss/ark:/72163/1/0812/XKCH0XvuQ1iwYBzZeqD6Zgf,https://iiif.dasch.swiss/0812/6JGTnzRHwi8-R1QwT7mL3D0.jpx/info.json,https://iiif.dasch.swiss/0812/6JGTnzRHwi8-R1QwT7mL3D0.jpx/full/max/0/default.jpg,SGV_12N_28164,MG 64,sgv.dir/images/SGV_12N_28164.TIF,Bild fehlt auf der Festplatte.
450400,https://data.dasch.swiss/resources/450400,https://ark.dasch.swiss/ark:/72163/1/0812/qQQvvnTiQYGj4E=vFWCQjA=,https://iiif.dasch.swiss/0812/0PZcSFUKZV4-uI5uCoXiBwZ.jpx/info.json,https://iiif.dasch.swiss/0812/0PZcSFUKZV4-uI5uCoXiBwZ.jpx/full/max/0/default.jpg,SGV_12N_28165,MG 65,sgv.dir/images/SGV_12N_28165.TIF,Bild fehlt auf der Festplatte.
450401,https://data.dasch.swiss/resources/450401,https://ark.dasch.swiss/ark:/72163/1/0812/CGKuvW0iS8GM5LgNjIN5iwa,https://iiif.dasch.swiss/0812/7Mqom8MhF0c-Wh16QrPZxBp.jpx/info.json,https://iiif.dasch.swiss/0812/7Mqom8MhF0c-Wh16QrPZxBp.jpx/full/max/0/default.jpg,SGV_12N_28166,MG 66,sgv.dir/images/SGV_12N_28166.TIF,Bild fehlt auf der Festplatte.
450402,https://data.dasch.swiss/resources/450402,https://ark.dasch.swiss/ark:/72163/1/0812/k3oQsTJ8RauOQdA2tMT7WQ0,https://iiif.dasch.swiss/0812/3VyMD546j3k-HLwkD9hL8Mu.jpx/info.json,https://iiif.dasch.swiss/0812/3VyMD546j3k-HLwkD9hL8Mu.jpx/full/max/0/default.jpg,SGV_12N_28167,MG 67,sgv.dir/images/SGV_12N_28167.TIF,Bild fehlt auf der Festplatte.
450403,https://data.dasch.swiss/resources/450403,https://ark.dasch.swiss/ark:/72163/1/0812/5E3sMiLfQraDA3UV0aLkwgC,https://iiif.dasch.swiss/0812/3mXCqjkOoYc-dqpwKz7Vvsi.jpx/info.json,https://iiif.dasch.swiss/0812/3mXCqjkOoYc-dqpwKz7Vvsi.jpx/full/max/0/default.jpg,SGV_12N_28168,MG 68,sgv.dir/images/SGV_12N_28168.TIF,Bild fehlt auf der Festplatte.
450404,https://data.dasch.swiss/resources/450404,https://ark.dasch.swiss/ark:/72163/1/0812/k6ZpN_J=SGi97aqmTDIl7wW,https://iiif.dasch.swiss/0812/6dLtD3lofsa-QNjFJxeLLb9.jpx/info.json,https://iiif.dasch.swiss/0812/6dLtD3lofsa-QNjFJxeLLb9.jpx/full/max/0/default.jpg,SGV_12N_28169,MG 69,sgv.dir/images/SGV_12N_28169.TIF,Bild fehlt auf der Festplatte.
450405,https://data.dasch.swiss/resources/450405,https://ark.dasch.swiss/ark:/72163/1/0812/aiR5aLWbQq6EoEo7IT4LYw3,https://iiif.dasch.swiss/0812/6cGoWcgw9vD-2Y4YeJbZDdq.jpx/info.json,https://iiif.dasch.swiss/0812/6cGoWcgw9vD-2Y4YeJbZDdq.jpx/full/max/0/default.jpg,SGV_12N_28170,MG 70,sgv.dir/images/SGV_12N_28170.TIF,Bild fehlt auf der Festplatte.
450406,https://data.dasch.swiss/resources/450406,https://ark.dasch.swiss/ark:/72163/1/0812/jzK17tWiS0CWMoAIHuz28wW,https://iiif.dasch.swiss/0812/6PJOw90Q39D-JJ626N9P3Z2.jpx/info.json,https://iiif.dasch.swiss/0812/6PJOw90Q39D-JJ626N9P3Z2.jpx/full/max/0/default.jpg,SGV_12N_28171,MG 71,sgv.dir/images/SGV_12N_28171.TIF,Bild fehlt auf der Festplatte.
450407,https://data.dasch.swiss/resources/450407,https://ark.dasch.swiss/ark:/72163/1/0812/6yVDXPGCSD6XXC76qQwAUQ8,https://iiif.dasch.swiss/0812/2hWBFl6H1dE-pmpamDVXoAl.jpx/info.json,https://iiif.dasch.swiss/0812/2hWBFl6H1dE-pmpamDVXoAl.jpx/full/max/0/default.jpg,SGV_12N_28172,MG 72,sgv.dir/images/SGV_12N_28172.TIF,Bild fehlt auf der Festplatte.
450411,https://data.dasch.swiss/resources/450411,https://ark.dasch.swiss/ark:/72163/1/0812/Os1QuV_0TumLBd7xw67hogg,https://iiif.dasch.swiss/0812/4AFPwUlI08u-gkFeJl3YExm.jpx/info.json,https://iiif.dasch.swiss/0812/4AFPwUlI08u-gkFeJl3YExm.jpx/full/max/0/default.jpg,SGV_12N_28176,MG 76,sgv.dir/images/SGV_12N_28176.TIF,Bild fehlt auf der Festplatte.
450427,https://data.dasch.swiss/resources/450427,https://ark.dasch.swiss/ark:/72163/1/0812/12YvdNeRSzK9qZ1gttBDWQ_,https://iiif.dasch.swiss/0812/76VMKbpDiix-v6Kl9kTcNPD.jpx/info.json,https://iiif.dasch.swiss/0812/76VMKbpDiix-v6Kl9kTcNPD.jpx/full/max/0/default.jpg,SGV_12N_28192,MG 92,sgv.dir/images/SGV_12N_28192.TIF,Bild fehlt auf der Festplatte.
450428,https://data.dasch.swiss/resources/450428,https://ark.dasch.swiss/ark:/72163/1/0812/DP4y12cKRlKlFubGVCtTfwI,https://iiif.dasch.swiss/0812/0bgbrEinqQh-voZ4ULmmi4o.jpx/info.json,https://iiif.dasch.swiss/0812/0bgbrEinqQh-voZ4ULmmi4o.jpx/full/max/0/default.jpg,SGV_12N_28193,MG 93,sgv.dir/images/SGV_12N_28193.TIF,Bild fehlt auf der Festplatte.
450435,https://data.dasch.swiss/resources/450435,https://ark.dasch.swiss/ark:/72163/1/0812/ENYZ1sBDQjSBMlg4n4fgiQq,https://iiif.dasch.swiss/0812/31KzJA6dicC-EnT1SPbDzXh.jpx/info.json,https://iiif.dasch.swiss/0812/31KzJA6dicC-EnT1SPbDzXh.jpx/full/max/0/default.jpg,SGV_12N_28200,MG 100,sgv.dir/images/SGV_12N_28200.TIF,Bild fehlt auf der Festplatte.
450511,https://data.dasch.swiss/resources/450511,https://ark.dasch.swiss/ark:/72163/1/0812/MAMq1xKSTRKMyBI1DesI_g=,https://iiif.dasch.swiss/0812/78Xb99l0y5Q-uHUnb0CA6sH.jpx/info.json,https://iiif.dasch.swiss/0812/78Xb99l0y5Q-uHUnb0CA6sH.jpx/full/max/0/default.jpg,SGV_12N_28276,MH 76,sgv.dir/images/SGV_12N_28276.TIF,Bild fehlt auf der Festplatte.
450512,https://data.dasch.swiss/resources/450512,https://ark.dasch.swiss/ark:/72163/1/0812/qLaTcuD0Tm2JAYcLm1EOKQ2,https://iiif.dasch.swiss/0812/2c8mYy9ywn6-2pTgAzRZaeG.jpx/info.json,https://iiif.dasch.swiss/0812/2c8mYy9ywn6-2pTgAzRZaeG.jpx/full/max/0/default.jpg,SGV_12N_28277,MH 77,sgv.dir/images/SGV_12N_28277.TIF,Bild fehlt auf der Festplatte.
450513,https://data.dasch.swiss/resources/450513,https://ark.dasch.swiss/ark:/72163/1/0812/phOIQZOBSGW8coaNSBDfsws,https://iiif.dasch.swiss/0812/1olxvQD8CQm-7BrkvTezcjB.jpx/info.json,https://iiif.dasch.swiss/0812/1olxvQD8CQm-7BrkvTezcjB.jpx/full/max/0/default.jpg,SGV_12N_28278,MH 78,sgv.dir/images/SGV_12N_28278.TIF,Bild fehlt auf der Festplatte.
450519,https://data.dasch.swiss/resources/450519,https://ark.dasch.swiss/ark:/72163/1/0812/6KswT6v_RL2uUgSbS3S45gE,https://iiif.dasch.swiss/0812/2EsOYrYbeP9-zI6NHqarn8m.jpx/info.json,https://iiif.dasch.swiss/0812/2EsOYrYbeP9-zI6NHqarn8m.jpx/full/max/0/default.jpg,SGV_12N_28284,MH 84,sgv.dir/images/SGV_12N_28284.TIF,Bild fehlt auf der Festplatte.
450520,https://data.dasch.swiss/resources/450520,https://ark.dasch.swiss/ark:/72163/1/0812/0I0Xfao=T7WPJnNX5x0afQO,https://iiif.dasch.swiss/0812/7EU5WfZMktb-ZE5VeLpmKZE.jpx/info.json,https://iiif.dasch.swiss/0812/7EU5WfZMktb-ZE5VeLpmKZE.jpx/full/max/0/default.jpg,SGV_12N_28285,MH 85,sgv.dir/images/SGV_12N_28285.TIF,Bild fehlt auf der Festplatte.
450521,https://data.dasch.swiss/resources/450521,https://ark.dasch.swiss/ark:/72163/1/0812/A1xIDaHqTbGafqbPTl4TTAo,https://iiif.dasch.swiss/0812/3qxuWiSHyhx-9w6v94VuPrE.jpx/info.json,https://iiif.dasch.swiss/0812/3qxuWiSHyhx-9w6v94VuPrE.jpx/full/max/0/default.jpg,SGV_12N_28286,MH 86,sgv.dir/images/SGV_12N_28286.TIF,Bild fehlt auf der Festplatte.
450643,https://data.dasch.swiss/resources/450643,https://ark.dasch.swiss/ark:/72163/1/0812/ZtZATcTWRdyl=IV_ltytZg=,https://iiif.dasch.swiss/0812/7JTSTZAQahe-kg7BHyrzcfQ.jpx/info.json,https://iiif.dasch.swiss/0812/7JTSTZAQahe-kg7BHyrzcfQ.jpx/full/max/0/default.jpg,SGV_12N_28408,MK 8,sgv.dir/images/SGV_12N_28408.TIF,Bild fehlt auf der Festplatte.
450644,https://data.dasch.swiss/resources/450644,https://ark.dasch.swiss/ark:/72163/1/0812/US1StW7MRSibLvHwjT6hWwj,https://iiif.dasch.swiss/0812/1B7UWCNfviT-pEESkdcTpak.jpx/info.json,https://iiif.dasch.swiss/0812/1B7UWCNfviT-pEESkdcTpak.jpx/full/max/0/default.jpg,SGV_12N_28409,MK 9,sgv.dir/images/SGV_12N_28409.TIF,Bild fehlt auf der Festplatte.
450645,https://data.dasch.swiss/resources/450645,https://ark.dasch.swiss/ark:/72163/1/0812/5akUnYlFS3CsEPwK6b4JUw7,https://iiif.dasch.swiss/0812/7UNUorgPsUF-lHXcaNePsCs.jpx/info.json,https://iiif.dasch.swiss/0812/7UNUorgPsUF-lHXcaNePsCs.jpx/full/max/0/default.jpg,SGV_12N_28410,MK 10,sgv.dir/images/SGV_12N_28410.TIF,Bild fehlt auf der Festplatte.
450646,https://data.dasch.swiss/resources/450646,https://ark.dasch.swiss/ark:/72163/1/0812/b7aUn0=HTPStv0QyFCmcvwI,https://iiif.dasch.swiss/0812/5nbdSHjlN4o-xNEkfvR7LQ0.jpx/info.json,https://iiif.dasch.swiss/0812/5nbdSHjlN4o-xNEkfvR7LQ0.jpx/full/max/0/default.jpg,SGV_12N_28411,MK 11,sgv.dir/images/SGV_12N_28411.TIF,Bild fehlt auf der Festplatte.
450647,https://data.dasch.swiss/resources/450647,https://ark.dasch.swiss/ark:/72163/1/0812/GaC4y1n_RKmlMNQalSr2KQC,https://iiif.dasch.swiss/0812/7fTyd6InttF-zMrDVRf5oAl.jpx/info.json,https://iiif.dasch.swiss/0812/7fTyd6InttF-zMrDVRf5oAl.jpx/full/max/0/default.jpg,SGV_12N_28412,MK 12,sgv.dir/images/SGV_12N_28412.TIF,Bild fehlt auf der Festplatte.
450648,https://data.dasch.swiss/resources/450648,https://ark.dasch.swiss/ark:/72163/1/0812/SG320FUBRzmsrrh4IRteLQa,https://iiif.dasch.swiss/0812/6lNfEYPdpFy-8wSRd8imZvp.jpx/info.json,https://iiif.dasch.swiss/0812/6lNfEYPdpFy-8wSRd8imZvp.jpx/full/max/0/default.jpg,SGV_12N_28413,MK 13,sgv.dir/images/SGV_12N_28413.TIF,Bild fehlt auf der Festplatte.
450649,https://data.dasch.swiss/resources/450649,https://ark.dasch.swiss/ark:/72163/1/0812/e8MMVua7RUWKyvtX9ETAqAv,https://iiif.dasch.swiss/0812/6Yk8VFuBYE9-D4bYKMlWqtz.jpx/info.json,https://iiif.dasch.swiss/0812/6Yk8VFuBYE9-D4bYKMlWqtz.jpx/full/max/0/default.jpg,SGV_12N_28414,MK 14,sgv.dir/images/SGV_12N_28414.TIF,Bild fehlt auf der Festplatte.
450650,https://data.dasch.swiss/resources/450650,https://ark.dasch.swiss/ark:/72163/1/0812/9zWvLLvgQ3eHN0CE84B3aQb,https://iiif.dasch.swiss/0812/2VH5oPBK9m2-yqCgiWx5JtE.jpx/info.json,https://iiif.dasch.swiss/0812/2VH5oPBK9m2-yqCgiWx5JtE.jpx/full/max/0/default.jpg,SGV_12N_28415,MK 15,sgv.dir/images/SGV_12N_28415.TIF,Bild fehlt auf der Festplatte.
450666,https://data.dasch.swiss/resources/450666,https://ark.dasch.swiss/ark:/72163/1/0812/JXVCIpH=QFWm6UU7yBJF2ww,https://iiif.dasch.swiss/0812/5oKwNzVtH4P-7gthBrapQBa.jpx/info.json,https://iiif.dasch.swiss/0812/5oKwNzVtH4P-7gthBrapQBa.jpx/full/max/0/default.jpg,SGV_12N_28431,MK 31,sgv.dir/images/SGV_12N_28431.TIF,Bild fehlt auf der Festplatte.
450667,https://data.dasch.swiss/resources/450667,https://ark.dasch.swiss/ark:/72163/1/0812/CFRQJJlLTG=a1Y7h0O2wwgO,https://iiif.dasch.swiss/0812/6T15hqnna82-oS4ohpBc9G4.jpx/info.json,https://iiif.dasch.swiss/0812/6T15hqnna82-oS4ohpBc9G4.jpx/full/max/0/default.jpg,SGV_12N_28432,MK 32,sgv.dir/images/SGV_12N_28432.TIF,Bild fehlt auf der Festplatte.
450668,https://data.dasch.swiss/resources/450668,https://ark.dasch.swiss/ark:/72163/1/0812/a7=KXJEKSfuIGxO=BY7=KAb,https://iiif.dasch.swiss/0812/5XjfD9Hc7TB-uZD3lrbAJve.jpx/info.json,https://iiif.dasch.swiss/0812/5XjfD9Hc7TB-uZD3lrbAJve.jpx/full/max/0/default.jpg,SGV_12N_28433,MK 33,sgv.dir/images/SGV_12N_28433.TIF,Bild fehlt auf der Festplatte.
450669,https://data.dasch.swiss/resources/450669,https://ark.dasch.swiss/ark:/72163/1/0812/LbMjGatrTcmJCRSE7dQYfQN,https://iiif.dasch.swiss/0812/5t1qK3t55np-oNAKQM01N6c.jpx/info.json,https://iiif.dasch.swiss/0812/5t1qK3t55np-oNAKQM01N6c.jpx/full/max/0/default.jpg,SGV_12N_28434,MK 34,sgv.dir/images/SGV_12N_28434.TIF,Bild fehlt auf der Festplatte.
450698,https://data.dasch.swiss/resources/450698,https://ark.dasch.swiss/ark:/72163/1/0812/adXlDtNURoOBPBiX4zqKCAh,https://iiif.dasch.swiss/0812/730Uy66AOQn-xdqpNNCYGml.jpx/info.json,https://iiif.dasch.swiss/0812/730Uy66AOQn-xdqpNNCYGml.jpx/full/max/0/default.jpg,SGV_12N_28463,MK 63,sgv.dir/images/SGV_12N_28463.TIF,Bild fehlt auf der Festplatte.
450836,https://data.dasch.swiss/resources/450836,https://ark.dasch.swiss/ark:/72163/1/0812/vUF_cH0VTR6lLpNKbjXcHws,https://iiif.dasch.swiss/0812/3pGanhjwBlG-0v8TzYHZncr.jpx/info.json,https://iiif.dasch.swiss/0812/3pGanhjwBlG-0v8TzYHZncr.jpx/full/max/0/default.jpg,SGV_12N_28601,MM 1,sgv.dir/images/SGV_12N_28601.TIF,Bild fehlt auf der Festplatte.
450837,https://data.dasch.swiss/resources/450837,https://ark.dasch.swiss/ark:/72163/1/0812/F7LqtmEQQniZNvwFSe3bGwt,https://iiif.dasch.swiss/0812/3WtIEUazrs0-UIb9lwnawJS.jpx/info.json,https://iiif.dasch.swiss/0812/3WtIEUazrs0-UIb9lwnawJS.jpx/full/max/0/default.jpg,SGV_12N_28602,MM 2,sgv.dir/images/SGV_12N_28602.TIF,Bild fehlt auf der Festplatte.
450838,https://data.dasch.swiss/resources/450838,https://ark.dasch.swiss/ark:/72163/1/0812/wd3LxSNETjm3ikPgAJ12AQq,https://iiif.dasch.swiss/0812/7BkNfHGlfs1-9jV2HsKpr0M.jpx/info.json,https://iiif.dasch.swiss/0812/7BkNfHGlfs1-9jV2HsKpr0M.jpx/full/max/0/default.jpg,SGV_12N_28603,MM 3,sgv.dir/images/SGV_12N_28603.TIF,Bild fehlt auf der Festplatte.
450839,https://data.dasch.swiss/resources/450839,https://ark.dasch.swiss/ark:/72163/1/0812/kF5DJDo8TF2L9UgyoLYqYgm,https://iiif.dasch.swiss/0812/6pJwvVEtaOb-wpLES34RXU2.jpx/info.json,https://iiif.dasch.swiss/0812/6pJwvVEtaOb-wpLES34RXU2.jpx/full/max/0/default.jpg,SGV_12N_28604,MM 4,sgv.dir/images/SGV_12N_28604.TIF,Bild fehlt auf der Festplatte.
450840,https://data.dasch.swiss/resources/450840,https://ark.dasch.swiss/ark:/72163/1/0812/yj0b=l7DSsC8mzBvFJBUPg1,https://iiif.dasch.swiss/0812/2EM5kKVQKP3-lRLVFedB2sI.jpx/info.json,https://iiif.dasch.swiss/0812/2EM5kKVQKP3-lRLVFedB2sI.jpx/full/max/0/default.jpg,SGV_12N_28605,MM 5,sgv.dir/images/SGV_12N_28605.TIF,Bild fehlt auf der Festplatte.
450841,https://data.dasch.swiss/resources/450841,https://ark.dasch.swiss/ark:/72163/1/0812/76wrT4OdQPiqUh1jmwXdcQA,https://iiif.dasch.swiss/0812/5Awd3ol73QY-CIHZRjTIbRH.jpx/info.json,https://iiif.dasch.swiss/0812/5Awd3ol73QY-CIHZRjTIbRH.jpx/full/max/0/default.jpg,SGV_12N_28606,MM 6,sgv.dir/images/SGV_12N_28606.TIF,Bild fehlt auf der Festplatte.
450842,https://data.dasch.swiss/resources/450842,https://ark.dasch.swiss/ark:/72163/1/0812/HekbmSIeTam__UuHQjZlzwz,https://iiif.dasch.swiss/0812/4875PRgrr5s-67od7Av2lZH.jpx/info.json,https://iiif.dasch.swiss/0812/4875PRgrr5s-67od7Av2lZH.jpx/full/max/0/default.jpg,SGV_12N_28607,MM 7,sgv.dir/images/SGV_12N_28607.TIF,Bild fehlt auf der Festplatte.
450843,https://data.dasch.swiss/resources/450843,https://ark.dasch.swiss/ark:/72163/1/0812/jcTteIsGQHOOBhIgumCTMQ9,https://iiif.dasch.swiss/0812/63nkSoczKN4-62hAz44wSph.jpx/info.json,https://iiif.dasch.swiss/0812/63nkSoczKN4-62hAz44wSph.jpx/full/max/0/default.jpg,SGV_12N_28608,MM 8,sgv.dir/images/SGV_12N_28608.TIF,Bild fehlt auf der Festplatte.
