id, signature, date
436364,SGV_12N_14129,GREGORIAN:CE:1938
436365,SGV_12N_14130,GREGORIAN:CE:1938
436366,SGV_12N_14131,GREGORIAN:CE:1938
436367,SGV_12N_14132,GREGORIAN:CE:1938
436368,SGV_12N_14133,GREGORIAN:CE:1938
436369,SGV_12N_14134,GREGORIAN:CE:1938
436370,SGV_12N_14135,GREGORIAN:CE:1938
436371,SGV_12N_14136,GREGORIAN:CE:1938
436372,SGV_12N_14137,GREGORIAN:CE:1938
436373,SGV_12N_14138,GREGORIAN:CE:1938
436374,SGV_12N_14139,GREGORIAN:CE:1938
436375,SGV_12N_14140,GREGORIAN:CE:1938
436376,SGV_12N_14141,GREGORIAN:CE:1938
436377,SGV_12N_14142,GREGORIAN:CE:1938
436378,SGV_12N_14143,GREGORIAN:CE:1938
436379,SGV_12N_14144,GREGORIAN:CE:1938
436380,SGV_12N_14145,GREGORIAN:CE:1938
436381,SGV_12N_14146,GREGORIAN:CE:1938
436382,SGV_12N_14147,GREGORIAN:CE:1938
436383,SGV_12N_14148,GREGORIAN:CE:1938
436384,SGV_12N_14149,GREGORIAN:CE:1938
436385,SGV_12N_14150,GREGORIAN:CE:1938
436386,SGV_12N_14151,GREGORIAN:CE:1938
436387,SGV_12N_14152,GREGORIAN:CE:1938
436388,SGV_12N_14153,GREGORIAN:CE:1938
436389,SGV_12N_14154,GREGORIAN:CE:1938
436390,SGV_12N_14155,GREGORIAN:CE:1938
436391,SGV_12N_14156,GREGORIAN:CE:1938
436392,SGV_12N_14157,GREGORIAN:CE:1938
436393,SGV_12N_14158,GREGORIAN:CE:1938
436394,SGV_12N_14159,GREGORIAN:CE:1938
436395,SGV_12N_14160,GREGORIAN:CE:1938
436396,SGV_12N_14161,GREGORIAN:CE:1938
436397,SGV_12N_14162,GREGORIAN:CE:1938
436398,SGV_12N_14163,GREGORIAN:CE:1938
436399,SGV_12N_14164,GREGORIAN:CE:1938
436400,SGV_12N_14165,GREGORIAN:CE:1938
436401,SGV_12N_14166,GREGORIAN:CE:1938
436402,SGV_12N_14167,GREGORIAN:CE:1938
436403,SGV_12N_14168,GREGORIAN:CE:1938
436404,SGV_12N_14169,GREGORIAN:CE:1938
436405,SGV_12N_14170,GREGORIAN:CE:1938
436406,SGV_12N_14171,GREGORIAN:CE:1938
436407,SGV_12N_14172,GREGORIAN:CE:1938
436408,SGV_12N_14173,GREGORIAN:CE:1938
436409,SGV_12N_14174,GREGORIAN:CE:1938
436410,SGV_12N_14175,GREGORIAN:CE:1938
436411,SGV_12N_14176,GREGORIAN:CE:1938
436412,SGV_12N_14177,GREGORIAN:CE:1938
436413,SGV_12N_14178,GREGORIAN:CE:1938
436414,SGV_12N_14179,GREGORIAN:CE:1938
436415,SGV_12N_14180,GREGORIAN:CE:1938
436416,SGV_12N_14181,GREGORIAN:CE:1938
436417,SGV_12N_14182,GREGORIAN:CE:1938
436418,SGV_12N_14183,GREGORIAN:CE:1938
436419,SGV_12N_14184,GREGORIAN:CE:1938
436420,SGV_12N_14185,GREGORIAN:CE:1938
436421,SGV_12N_14186,GREGORIAN:CE:1938
436422,SGV_12N_14187,GREGORIAN:CE:1938
436423,SGV_12N_14188,GREGORIAN:CE:1938
436424,SGV_12N_14189,GREGORIAN:CE:1938
436425,SGV_12N_14190,GREGORIAN:CE:1938
436426,SGV_12N_14191,GREGORIAN:CE:1938
436427,SGV_12N_14192,GREGORIAN:CE:1938
436428,SGV_12N_14193,GREGORIAN:CE:1938
436429,SGV_12N_14194,GREGORIAN:CE:1938
436430,SGV_12N_14195,GREGORIAN:CE:1938
436431,SGV_12N_14196,GREGORIAN:CE:1938
436432,SGV_12N_14197,GREGORIAN:CE:1938
436433,SGV_12N_14198,GREGORIAN:CE:1938
436434,SGV_12N_14199,GREGORIAN:CE:1938
436435,SGV_12N_14200,GREGORIAN:CE:1938
436436,SGV_12N_14201,GREGORIAN:CE:1943
436437,SGV_12N_14202,
436438,SGV_12N_14203,GREGORIAN:CE:1943
436439,SGV_12N_14204,GREGORIAN:CE:1943
436440,SGV_12N_14205,GREGORIAN:CE:1943
436441,SGV_12N_14206,GREGORIAN:CE:1943
436442,SGV_12N_14207,GREGORIAN:CE:1943
436443,SGV_12N_14208,GREGORIAN:CE:1939:CE:1945
436444,SGV_12N_14209,GREGORIAN:CE:1939:CE:1945
436445,SGV_12N_14210,GREGORIAN:CE:1939:CE:1945
436446,SGV_12N_14211,GREGORIAN:CE:1939:CE:1945
436447,SGV_12N_14212,GREGORIAN:CE:1939:CE:1945
436448,SGV_12N_14213,GREGORIAN:CE:1939:CE:1945
436449,SGV_12N_14214,GREGORIAN:CE:1939:CE:1945
436450,SGV_12N_14215,GREGORIAN:CE:1939:CE:1945
436451,SGV_12N_14216,GREGORIAN:CE:1938
436452,SGV_12N_14217,GREGORIAN:CE:1938
436453,SGV_12N_14218,GREGORIAN:CE:1938
436454,SGV_12N_14219,GREGORIAN:CE:1938
436455,SGV_12N_14220,GREGORIAN:CE:1938
436456,SGV_12N_14221,GREGORIAN:CE:1938
436457,SGV_12N_14222,GREGORIAN:CE:1938
436458,SGV_12N_14223,
436459,SGV_12N_14224,
436460,SGV_12N_14225,
436461,SGV_12N_14226,
436462,SGV_12N_14227,
436463,SGV_12N_14228,GREGORIAN:CE:1938
436464,SGV_12N_14229,
436465,SGV_12N_14230,GREGORIAN:CE:1938
436466,SGV_12N_14231,GREGORIAN:CE:1938
436467,SGV_12N_14232,GREGORIAN:CE:1938
436468,SGV_12N_14233,GREGORIAN:CE:1938
436469,SGV_12N_14234,GREGORIAN:CE:1938
436470,SGV_12N_14235,GREGORIAN:CE:1938
436471,SGV_12N_14236,GREGORIAN:CE:1938
436472,SGV_12N_14237,GREGORIAN:CE:1938
436473,SGV_12N_14238,GREGORIAN:CE:1938
436474,SGV_12N_14239,GREGORIAN:CE:1938
436475,SGV_12N_14240,GREGORIAN:CE:1938
436476,SGV_12N_14241,GREGORIAN:CE:1938
436477,SGV_12N_14242,GREGORIAN:CE:1938
436478,SGV_12N_14243,GREGORIAN:CE:1938
436479,SGV_12N_14244,GREGORIAN:CE:1938
436480,SGV_12N_14245,GREGORIAN:CE:1938
436481,SGV_12N_14246,GREGORIAN:CE:1938
436482,SGV_12N_14247,GREGORIAN:CE:1938
436483,SGV_12N_14248,GREGORIAN:CE:1938
436484,SGV_12N_14249,GREGORIAN:CE:1938
436485,SGV_12N_14250,GREGORIAN:CE:1938
436486,SGV_12N_14251,GREGORIAN:CE:1938
436487,SGV_12N_14252,GREGORIAN:CE:1938
436488,SGV_12N_14253,GREGORIAN:CE:1938
436489,SGV_12N_14254,GREGORIAN:CE:1938
436490,SGV_12N_14255,GREGORIAN:CE:1938
436491,SGV_12N_14256,GREGORIAN:CE:1938
436492,SGV_12N_14257,GREGORIAN:CE:1938
436493,SGV_12N_14258,GREGORIAN:CE:1938
436494,SGV_12N_14259,GREGORIAN:CE:1938
436495,SGV_12N_14260,GREGORIAN:CE:1938
436496,SGV_12N_14261,GREGORIAN:CE:1938
436497,SGV_12N_14262,GREGORIAN:CE:1938
436498,SGV_12N_14263,GREGORIAN:CE:1938
436499,SGV_12N_14264,GREGORIAN:CE:1938
436500,SGV_12N_14265,GREGORIAN:CE:1938
436501,SGV_12N_14266,GREGORIAN:CE:1938
436502,SGV_12N_14267,GREGORIAN:CE:1938
436503,SGV_12N_14268,GREGORIAN:CE:1938
436504,SGV_12N_14269,GREGORIAN:CE:1938
436505,SGV_12N_14270,GREGORIAN:CE:1938
436506,SGV_12N_14271,GREGORIAN:CE:1938
436507,SGV_12N_14272,GREGORIAN:CE:1938
436508,SGV_12N_14273,GREGORIAN:CE:1938
436509,SGV_12N_14274,GREGORIAN:CE:1938
436510,SGV_12N_14275,GREGORIAN:CE:1938
436511,SGV_12N_14276,GREGORIAN:CE:1938
436512,SGV_12N_14277,GREGORIAN:CE:1938
436513,SGV_12N_14278,GREGORIAN:CE:1938
436514,SGV_12N_14279,GREGORIAN:CE:1938
436515,SGV_12N_14280,GREGORIAN:CE:1938
436516,SGV_12N_14281,GREGORIAN:CE:1938
436517,SGV_12N_14282,GREGORIAN:CE:1938
436518,SGV_12N_14283,GREGORIAN:CE:1938
436519,SGV_12N_14284,GREGORIAN:CE:1938
436520,SGV_12N_14285,GREGORIAN:CE:1938
436521,SGV_12N_14286,GREGORIAN:CE:1938
436522,SGV_12N_14287,GREGORIAN:CE:1938
436523,SGV_12N_14288,GREGORIAN:CE:1938
436524,SGV_12N_14289,GREGORIAN:CE:1938
436525,SGV_12N_14290,GREGORIAN:CE:1938
436526,SGV_12N_14291,GREGORIAN:CE:1938
436527,SGV_12N_14292,GREGORIAN:CE:1938
436528,SGV_12N_14293,GREGORIAN:CE:1938
436529,SGV_12N_14294,GREGORIAN:CE:1938
436530,SGV_12N_14295,GREGORIAN:CE:1938
436531,SGV_12N_14296,GREGORIAN:CE:1938
436532,SGV_12N_14297,GREGORIAN:CE:1938
436533,SGV_12N_14298,GREGORIAN:CE:1938
436534,SGV_12N_14299,GREGORIAN:CE:1938
436535,SGV_12N_14300,GREGORIAN:CE:1938
436536,SGV_12N_14301,
436537,SGV_12N_14302,
436538,SGV_12N_14303,
436539,SGV_12N_14304,
436540,SGV_12N_14305,
436541,SGV_12N_14306,
436542,SGV_12N_14307,
436543,SGV_12N_14308,
436544,SGV_12N_14309,
436545,SGV_12N_14310,
436546,SGV_12N_14311,GREGORIAN:CE:1939
436547,SGV_12N_14312,GREGORIAN:CE:1939
436548,SGV_12N_14313,GREGORIAN:CE:1939
436549,SGV_12N_14314,GREGORIAN:CE:1939
436550,SGV_12N_14315,GREGORIAN:CE:1939
436551,SGV_12N_14316,GREGORIAN:CE:1939
436552,SGV_12N_14317,GREGORIAN:CE:1939
436553,SGV_12N_14318,GREGORIAN:CE:1939:CE:1940
436554,SGV_12N_14319,GREGORIAN:CE:1939:CE:1940
436555,SGV_12N_14320,GREGORIAN:CE:1939:CE:1940
436556,SGV_12N_14321,GREGORIAN:CE:1939:CE:1940
436557,SGV_12N_14322,GREGORIAN:CE:1939:CE:1940
436558,SGV_12N_14323,GREGORIAN:CE:1939:CE:1940
436559,SGV_12N_14324,GREGORIAN:CE:1939:CE:1940
436560,SGV_12N_14325,GREGORIAN:CE:1939:CE:1940
436561,SGV_12N_14326,GREGORIAN:CE:1939:CE:1940
436562,SGV_12N_14327,GREGORIAN:CE:1939:CE:1940
436563,SGV_12N_14328,GREGORIAN:CE:1939:CE:1940
436564,SGV_12N_14329,GREGORIAN:CE:1939:CE:1940
436565,SGV_12N_14330,GREGORIAN:CE:1938
436566,SGV_12N_14331,GREGORIAN:CE:1938
436567,SGV_12N_14332,GREGORIAN:CE:1938
436568,SGV_12N_14333,GREGORIAN:CE:1938
436569,SGV_12N_14334,GREGORIAN:CE:1938
436570,SGV_12N_14335,GREGORIAN:CE:1938
436571,SGV_12N_14336,GREGORIAN:CE:1938
436572,SGV_12N_14337,GREGORIAN:CE:1938
436573,SGV_12N_14338,GREGORIAN:CE:1938
436574,SGV_12N_14339,GREGORIAN:CE:1938
436575,SGV_12N_14340,GREGORIAN:CE:1938
436576,SGV_12N_14341,GREGORIAN:CE:1938
436577,SGV_12N_14342,GREGORIAN:CE:1938
436578,SGV_12N_14343,GREGORIAN:CE:1938
436579,SGV_12N_14344,GREGORIAN:CE:1938
436580,SGV_12N_14345,GREGORIAN:CE:1938
436581,SGV_12N_14346,GREGORIAN:CE:1938
436582,SGV_12N_14347,GREGORIAN:CE:1938
436583,SGV_12N_14348,GREGORIAN:CE:1938
436584,SGV_12N_14349,GREGORIAN:CE:1938
436585,SGV_12N_14350,GREGORIAN:CE:1938
436586,SGV_12N_14351,GREGORIAN:CE:1938
436587,SGV_12N_14352,GREGORIAN:CE:1938
436588,SGV_12N_14353,GREGORIAN:CE:1938
436589,SGV_12N_14354,GREGORIAN:CE:1938
436590,SGV_12N_14355,GREGORIAN:CE:1938
436591,SGV_12N_14356,
436592,SGV_12N_14357,GREGORIAN:CE:1938
436593,SGV_12N_14358,GREGORIAN:CE:1938
436594,SGV_12N_14359,GREGORIAN:CE:1938
436595,SGV_12N_14360,GREGORIAN:CE:1938
436596,SGV_12N_14361,GREGORIAN:CE:1938
436597,SGV_12N_14362,
436598,SGV_12N_14363,
436599,SGV_12N_14364,GREGORIAN:CE:1938
436600,SGV_12N_14365,GREGORIAN:CE:1938
436601,SGV_12N_14366,GREGORIAN:CE:1938
436602,SGV_12N_14367,GREGORIAN:CE:1938
436603,SGV_12N_14368,GREGORIAN:CE:1938
436604,SGV_12N_14369,GREGORIAN:CE:1938
436605,SGV_12N_14370,GREGORIAN:CE:1938
436606,SGV_12N_14371,GREGORIAN:CE:1938
436607,SGV_12N_14372,GREGORIAN:CE:1938
436608,SGV_12N_14373,GREGORIAN:CE:1938
436609,SGV_12N_14374,GREGORIAN:CE:1938
436610,SGV_12N_14375,GREGORIAN:CE:1938
436611,SGV_12N_14376,GREGORIAN:CE:1938
436612,SGV_12N_14377,GREGORIAN:CE:1938
436613,SGV_12N_14378,GREGORIAN:CE:1938
436614,SGV_12N_14379,GREGORIAN:CE:1938
436615,SGV_12N_14380,GREGORIAN:CE:1938
436616,SGV_12N_14381,GREGORIAN:CE:1938
436617,SGV_12N_14382,GREGORIAN:CE:1938
436618,SGV_12N_14383,GREGORIAN:CE:1938
436619,SGV_12N_14384,GREGORIAN:CE:1938
436620,SGV_12N_14385,GREGORIAN:CE:1938
436621,SGV_12N_14386,GREGORIAN:CE:1938
436622,SGV_12N_14387,GREGORIAN:CE:1938
436623,SGV_12N_14388,GREGORIAN:CE:1938
436624,SGV_12N_14389,GREGORIAN:CE:1938
436625,SGV_12N_14390,GREGORIAN:CE:1938
436626,SGV_12N_14391,GREGORIAN:CE:1938
436627,SGV_12N_14392,GREGORIAN:CE:1938
436628,SGV_12N_14393,GREGORIAN:CE:1938
436629,SGV_12N_14394,GREGORIAN:CE:1938
436630,SGV_12N_14395,GREGORIAN:CE:1938
436631,SGV_12N_14396,GREGORIAN:CE:1938
436632,SGV_12N_14397,GREGORIAN:CE:1938
436633,SGV_12N_14398,GREGORIAN:CE:1938
436634,SGV_12N_14399,GREGORIAN:CE:1938
436635,SGV_12N_14400,GREGORIAN:CE:1938
436636,SGV_12N_14401,GREGORIAN:CE:1943
436637,SGV_12N_14402,GREGORIAN:CE:1943
436638,SGV_12N_14403,
436639,SGV_12N_14404,
436640,SGV_12N_14405,
436641,SGV_12N_14406,
436642,SGV_12N_14407,
436643,SGV_12N_14408,
436644,SGV_12N_14409,
436645,SGV_12N_14410,
436646,SGV_12N_14411,
436647,SGV_12N_14412,
436648,SGV_12N_14413,
436649,SGV_12N_14414,
436650,SGV_12N_14415,
436651,SGV_12N_14416,GREGORIAN:CE:1938
436652,SGV_12N_14417,GREGORIAN:CE:1938
436653,SGV_12N_14418,GREGORIAN:CE:1938
436654,SGV_12N_14419,GREGORIAN:CE:1938
436655,SGV_12N_14420,GREGORIAN:CE:1938
436656,SGV_12N_14421,GREGORIAN:CE:1938
436657,SGV_12N_14422,GREGORIAN:CE:1938
436658,SGV_12N_14423,GREGORIAN:CE:1938
436659,SGV_12N_14424,GREGORIAN:CE:1938
436660,SGV_12N_14425,GREGORIAN:CE:1938
436661,SGV_12N_14426,GREGORIAN:CE:1938
436662,SGV_12N_14427,GREGORIAN:CE:1938
436663,SGV_12N_14428,GREGORIAN:CE:1938
436664,SGV_12N_14429,
436665,SGV_12N_14430,GREGORIAN:CE:1938
436666,SGV_12N_14431,GREGORIAN:CE:1938
436667,SGV_12N_14432,GREGORIAN:CE:1938
436668,SGV_12N_14433,
436669,SGV_12N_14434,
436670,SGV_12N_14435,GREGORIAN:CE:1938
436671,SGV_12N_14436,GREGORIAN:CE:1938
436672,SGV_12N_14437,GREGORIAN:CE:1938
436673,SGV_12N_14438,GREGORIAN:CE:1938
436674,SGV_12N_14439,GREGORIAN:CE:1938
436675,SGV_12N_14440,GREGORIAN:CE:1938
436676,SGV_12N_14441,GREGORIAN:CE:1938
436677,SGV_12N_14442,GREGORIAN:CE:1938
436678,SGV_12N_14443,GREGORIAN:CE:1938
436679,SGV_12N_14444,GREGORIAN:CE:1938
436680,SGV_12N_14445,GREGORIAN:CE:1938
436681,SGV_12N_14446,GREGORIAN:CE:1938
436682,SGV_12N_14447,GREGORIAN:CE:1938
436683,SGV_12N_14448,GREGORIAN:CE:1938
436684,SGV_12N_14449,GREGORIAN:CE:1938
436685,SGV_12N_14450,GREGORIAN:CE:1938
436686,SGV_12N_14451,GREGORIAN:CE:1938
436687,SGV_12N_14452,GREGORIAN:CE:1938
436688,SGV_12N_14453,GREGORIAN:CE:1938
436689,SGV_12N_14454,GREGORIAN:CE:1938
436690,SGV_12N_14455,GREGORIAN:CE:1938
436691,SGV_12N_14456,GREGORIAN:CE:1938
436692,SGV_12N_14457,GREGORIAN:CE:1938
436693,SGV_12N_14458,GREGORIAN:CE:1938
436694,SGV_12N_14459,GREGORIAN:CE:1938
436695,SGV_12N_14460,GREGORIAN:CE:1938
436696,SGV_12N_14461,GREGORIAN:CE:1938
436697,SGV_12N_14462,GREGORIAN:CE:1938
436698,SGV_12N_14463,GREGORIAN:CE:1938
436699,SGV_12N_14464,GREGORIAN:CE:1938
436700,SGV_12N_14465,GREGORIAN:CE:1938
436701,SGV_12N_14466,GREGORIAN:CE:1938
436702,SGV_12N_14467,GREGORIAN:CE:1938
436703,SGV_12N_14468,GREGORIAN:CE:1938
436704,SGV_12N_14469,GREGORIAN:CE:1938
436705,SGV_12N_14470,GREGORIAN:CE:1938
436706,SGV_12N_14471,GREGORIAN:CE:1938
436707,SGV_12N_14472,
436708,SGV_12N_14473,
436709,SGV_12N_14474,
436710,SGV_12N_14475,
436711,SGV_12N_14476,
436712,SGV_12N_14477,GREGORIAN:CE:1938
436713,SGV_12N_14478,GREGORIAN:CE:1938
436714,SGV_12N_14479,GREGORIAN:CE:1938
436715,SGV_12N_14480,GREGORIAN:CE:1938
436716,SGV_12N_14481,GREGORIAN:CE:1938
436717,SGV_12N_14482,GREGORIAN:CE:1938
436718,SGV_12N_14483,GREGORIAN:CE:1938
436719,SGV_12N_14484,GREGORIAN:CE:1938
436720,SGV_12N_14485,GREGORIAN:CE:1938
436721,SGV_12N_14486,GREGORIAN:CE:1938
436722,SGV_12N_14487,GREGORIAN:CE:1938
436723,SGV_12N_14488,GREGORIAN:CE:1938
436724,SGV_12N_14489,GREGORIAN:CE:1938
436725,SGV_12N_14490,GREGORIAN:CE:1938
436726,SGV_12N_14491,GREGORIAN:CE:1938
436727,SGV_12N_14492,GREGORIAN:CE:1938
436728,SGV_12N_14493,GREGORIAN:CE:1938
436729,SGV_12N_14494,GREGORIAN:CE:1938
436730,SGV_12N_14495,GREGORIAN:CE:1938
436731,SGV_12N_14496,GREGORIAN:CE:1938
436732,SGV_12N_14497,GREGORIAN:CE:1938
436733,SGV_12N_14498,GREGORIAN:CE:1938
436734,SGV_12N_14499,GREGORIAN:CE:1938
436735,SGV_12N_14500,GREGORIAN:CE:1938
436736,SGV_12N_14501,
436737,SGV_12N_14502,GREGORIAN:CE:1939
436738,SGV_12N_14503,GREGORIAN:CE:1939
436739,SGV_12N_14504,GREGORIAN:CE:1939
436740,SGV_12N_14505,GREGORIAN:CE:1939
436741,SGV_12N_14506,GREGORIAN:CE:1939
436742,SGV_12N_14507,GREGORIAN:CE:1939
436743,SGV_12N_14508,GREGORIAN:CE:1939
436744,SGV_12N_14509,GREGORIAN:CE:1939
436745,SGV_12N_14510,GREGORIAN:CE:1939
436746,SGV_12N_14511,GREGORIAN:CE:1939
436747,SGV_12N_14512,GREGORIAN:CE:1939
436748,SGV_12N_14513,GREGORIAN:CE:1938
436749,SGV_12N_14514,GREGORIAN:CE:1938
436750,SGV_12N_14515,GREGORIAN:CE:1938
436751,SGV_12N_14516,GREGORIAN:CE:1938
436752,SGV_12N_14517,GREGORIAN:CE:1938
436753,SGV_12N_14518,GREGORIAN:CE:1938
436754,SGV_12N_14519,GREGORIAN:CE:1938
436755,SGV_12N_14520,GREGORIAN:CE:1938
436756,SGV_12N_14521,GREGORIAN:CE:1938
436757,SGV_12N_14522,GREGORIAN:CE:1938
436758,SGV_12N_14523,
436759,SGV_12N_14524,
436760,SGV_12N_14525,
436761,SGV_12N_14526,
436762,SGV_12N_14527,GREGORIAN:CE:1938
436763,SGV_12N_14528,GREGORIAN:CE:1938
436764,SGV_12N_14529,GREGORIAN:CE:1938
436765,SGV_12N_14530,GREGORIAN:CE:1938
436766,SGV_12N_14531,GREGORIAN:CE:1938
436767,SGV_12N_14532,GREGORIAN:CE:1938
436768,SGV_12N_14533,GREGORIAN:CE:1938
436769,SGV_12N_14534,GREGORIAN:CE:1938
436770,SGV_12N_14535,GREGORIAN:CE:1938
436771,SGV_12N_14536,GREGORIAN:CE:1938
436772,SGV_12N_14537,GREGORIAN:CE:1938
436773,SGV_12N_14538,GREGORIAN:CE:1938
436774,SGV_12N_14539,GREGORIAN:CE:1938
436775,SGV_12N_14540,GREGORIAN:CE:1938
436776,SGV_12N_14541,GREGORIAN:CE:1938
436777,SGV_12N_14542,GREGORIAN:CE:1938
436778,SGV_12N_14543,GREGORIAN:CE:1938
436779,SGV_12N_14544,GREGORIAN:CE:1938
436780,SGV_12N_14545,GREGORIAN:CE:1938
436781,SGV_12N_14546,GREGORIAN:CE:1938
436782,SGV_12N_14547,GREGORIAN:CE:1938
436783,SGV_12N_14548,GREGORIAN:CE:1938
436784,SGV_12N_14549,GREGORIAN:CE:1938
436785,SGV_12N_14550,GREGORIAN:CE:1938
436786,SGV_12N_14551,GREGORIAN:CE:1938
436787,SGV_12N_14552,GREGORIAN:CE:1938
436788,SGV_12N_14553,GREGORIAN:CE:1938
436789,SGV_12N_14554,GREGORIAN:CE:1938
436790,SGV_12N_14555,GREGORIAN:CE:1938
436791,SGV_12N_14556,GREGORIAN:CE:1938
436792,SGV_12N_14557,GREGORIAN:CE:1938
436793,SGV_12N_14558,GREGORIAN:CE:1938
436794,SGV_12N_14559,GREGORIAN:CE:1938
436795,SGV_12N_14560,GREGORIAN:CE:1938
436796,SGV_12N_14561,GREGORIAN:CE:1938
436797,SGV_12N_14562,GREGORIAN:CE:1938
436798,SGV_12N_14563,GREGORIAN:CE:1938
436799,SGV_12N_14564,GREGORIAN:CE:1938
436800,SGV_12N_14565,GREGORIAN:CE:1938
436801,SGV_12N_14566,GREGORIAN:CE:1938
436802,SGV_12N_14567,GREGORIAN:CE:1938
436803,SGV_12N_14568,GREGORIAN:CE:1938
436804,SGV_12N_14569,GREGORIAN:CE:1938
436805,SGV_12N_14570,GREGORIAN:CE:1938
436806,SGV_12N_14571,GREGORIAN:CE:1938
436807,SGV_12N_14572,GREGORIAN:CE:1938
436808,SGV_12N_14573,GREGORIAN:CE:1938
436809,SGV_12N_14574,GREGORIAN:CE:1938
436810,SGV_12N_14575,GREGORIAN:CE:1938
436811,SGV_12N_14576,GREGORIAN:CE:1938
436812,SGV_12N_14577,GREGORIAN:CE:1938
436813,SGV_12N_14578,GREGORIAN:CE:1938
436814,SGV_12N_14579,GREGORIAN:CE:1938
436815,SGV_12N_14580,GREGORIAN:CE:1938
436816,SGV_12N_14581,
436817,SGV_12N_14582,
436818,SGV_12N_14583,GREGORIAN:CE:1938
436819,SGV_12N_14584,GREGORIAN:CE:1938
436820,SGV_12N_14585,GREGORIAN:CE:1938
436821,SGV_12N_14586,GREGORIAN:CE:1938
436822,SGV_12N_14587,GREGORIAN:CE:1938
436823,SGV_12N_14588,GREGORIAN:CE:1938
436824,SGV_12N_14589,GREGORIAN:CE:1938
436825,SGV_12N_14590,GREGORIAN:CE:1938
436826,SGV_12N_14591,GREGORIAN:CE:1938
436827,SGV_12N_14592,GREGORIAN:CE:1938
436828,SGV_12N_14593,GREGORIAN:CE:1938
436829,SGV_12N_14594,GREGORIAN:CE:1938
436830,SGV_12N_14595,GREGORIAN:CE:1938
436831,SGV_12N_14596,GREGORIAN:CE:1938
436832,SGV_12N_14597,
436833,SGV_12N_14598,
436834,SGV_12N_14599,
436835,SGV_12N_14600,
436836,SGV_12N_14601,
436837,SGV_12N_14602,
436838,SGV_12N_14603,
436839,SGV_12N_14604,
436840,SGV_12N_14605,
436841,SGV_12N_14606,
436842,SGV_12N_14607,
436843,SGV_12N_14608,
436844,SGV_12N_14609,
436845,SGV_12N_14610,
436846,SGV_12N_14611,
436847,SGV_12N_14612,
436848,SGV_12N_14613,
436849,SGV_12N_14614,
436850,SGV_12N_14615,GREGORIAN:CE:1936-12
436851,SGV_12N_14616,GREGORIAN:CE:1936-12
436852,SGV_12N_14617,GREGORIAN:CE:1936-12
436853,SGV_12N_14618,GREGORIAN:CE:1936-12
436854,SGV_12N_14619,GREGORIAN:CE:1936-12
436855,SGV_12N_14620,GREGORIAN:CE:1936-12
436856,SGV_12N_14621,GREGORIAN:CE:1936-12
436857,SGV_12N_14622,GREGORIAN:CE:1936-12
436858,SGV_12N_14623,GREGORIAN:CE:1936-12
436859,SGV_12N_14624,GREGORIAN:CE:1936-12
436860,SGV_12N_14625,GREGORIAN:CE:1936-12
436861,SGV_12N_14626,GREGORIAN:CE:1936-12
436862,SGV_12N_14627,GREGORIAN:CE:1936-12
436863,SGV_12N_14628,GREGORIAN:CE:1936-12
436864,SGV_12N_14629,GREGORIAN:CE:1936-12
436865,SGV_12N_14630,GREGORIAN:CE:1936-12
436866,SGV_12N_14631,GREGORIAN:CE:1936-12
436867,SGV_12N_14632,GREGORIAN:CE:1936-12
436868,SGV_12N_14633,GREGORIAN:CE:1936-12
436869,SGV_12N_14634,GREGORIAN:CE:1936-12
436870,SGV_12N_14635,GREGORIAN:CE:1936-12
436871,SGV_12N_14636,GREGORIAN:CE:1936-12
436872,SGV_12N_14637,GREGORIAN:CE:1936-12
436873,SGV_12N_14638,GREGORIAN:CE:1936-12
436874,SGV_12N_14639,GREGORIAN:CE:1936-12
436875,SGV_12N_14640,GREGORIAN:CE:1936-12
436876,SGV_12N_14641,GREGORIAN:CE:1936-12
436877,SGV_12N_14642,GREGORIAN:CE:1936-12
436878,SGV_12N_14643,GREGORIAN:CE:1936-12
436879,SGV_12N_14644,GREGORIAN:CE:1936-12
436880,SGV_12N_14645,GREGORIAN:CE:1936-12
436881,SGV_12N_14646,GREGORIAN:CE:1936-12
436882,SGV_12N_14647,GREGORIAN:CE:1936-12
436883,SGV_12N_14648,GREGORIAN:CE:1936-12
436884,SGV_12N_14649,GREGORIAN:CE:1936-12
436885,SGV_12N_14650,GREGORIAN:CE:1936-12
436886,SGV_12N_14651,GREGORIAN:CE:1936-12
436887,SGV_12N_14652,GREGORIAN:CE:1936-12
436888,SGV_12N_14653,GREGORIAN:CE:1936-12
436889,SGV_12N_14654,GREGORIAN:CE:1936-12
436890,SGV_12N_14655,GREGORIAN:CE:1936-12
436891,SGV_12N_14656,GREGORIAN:CE:1936-12
436892,SGV_12N_14657,GREGORIAN:CE:1936-12
436893,SGV_12N_14658,GREGORIAN:CE:1936-12
436894,SGV_12N_14659,
436895,SGV_12N_14660,
436896,SGV_12N_14661,
436897,SGV_12N_14662,
436898,SGV_12N_14663,GREGORIAN:CE:1936-12
436899,SGV_12N_14664,GREGORIAN:CE:1936-12
436900,SGV_12N_14665,GREGORIAN:CE:1936-12
436901,SGV_12N_14666,GREGORIAN:CE:1936
436902,SGV_12N_14667,GREGORIAN:CE:1936-12
436903,SGV_12N_14668,GREGORIAN:CE:1936-12
436904,SGV_12N_14669,GREGORIAN:CE:1936-12
436905,SGV_12N_14670,GREGORIAN:CE:1936-12
436906,SGV_12N_14671,GREGORIAN:CE:1936-12
